    -7.3813E-02    -7.2256E-12  
         0.9994     2.1299E-11  
     6.5518E-11         0.5740  
    -6.0755E-03    -2.7199E-02  
         0.9995    -8.3017E-02  
    -7.1009E-05         0.4881  
     6.1932E-02    -1.2031E-12  
         0.9993     2.1271E-11  
     8.2866E-11         0.4028  
    -6.0755E-03     2.7199E-02  
         0.9995     8.3017E-02  
     7.1009E-05         0.4881  
    -7.3576E-02    -8.8797E-12  
         0.8636     1.3699E-11  
     5.4131E-11         0.5155  
    -5.9454E-03    -4.8098E-12  
         0.8639     1.2547E-11  
     6.2920E-11         0.4310  
     6.1532E-02    -1.5195E-12  
         0.8639     1.2253E-11  
     7.1819E-11         0.3491  
     6.1755E-02     2.7765E-02  
         0.9317     8.1899E-02  
     8.4631E-05         0.3752  
    -7.3792E-02     2.8211E-02  
         0.9318     8.4152E-02  
     3.9917E-05         0.5457  
     6.1755E-02    -2.7765E-02  
         0.9317    -8.1899E-02  
    -8.4630E-05         0.3752  
    -7.3792E-02    -2.8211E-02  
         0.9318    -8.4152E-02  
    -3.9917E-05         0.5457  
    -6.5900E-03    -4.1724E-12  
         0.2650    -2.8680E-11  
     1.0196E-11         0.1808  
    -6.4763E-02    -1.6954E-11  
         0.2631    -3.1911E-11  
     2.3423E-12         0.2544  
    -6.3393E-02     1.7571E-02  
         0.3178     6.9048E-02  
     2.6715E-04         0.2733  
    -6.4957E-02     2.0787E-02  
         0.3734     7.1396E-02  
    -7.6840E-04         0.3007  
    -6.7144E-02     2.2610E-02  
         0.4306     7.3097E-02  
    -2.9052E-04         0.3249  
    -6.8580E-02     2.3677E-02  
         0.4895     7.4187E-02  
    -6.3092E-04         0.3520  
    -6.9940E-02     2.4268E-02  
         0.5497     7.5342E-02  
    -2.4262E-04         0.3772  
    -7.1041E-02     2.5113E-02  
         0.6111     7.6448E-02  
    -4.1499E-04         0.4051  
    -7.1783E-02     2.5127E-02  
         0.6734     7.7291E-02  
    -1.5303E-04         0.4311  
    -7.2549E-02     2.5888E-02  
         0.7363     7.8821E-02  
    -2.6236E-04         0.4596  
    -7.2818E-02     2.5930E-02  
         0.7998     7.8511E-02  
    -2.3557E-04         0.4860  
    -6.0153E-03     2.7250E-02  
         0.7995     7.9622E-02  
    -2.5188E-05         0.4052  
    -5.9789E-03     2.6269E-02  
         0.7365     7.8283E-02  
     2.7233E-05         0.3784  
    -6.0084E-03     2.6760E-02  
         0.6731     7.7721E-02  
    -4.3097E-05         0.3523  
    -5.9601E-03     2.5819E-02  
         0.6112     7.6441E-02  
     4.2624E-05         0.3259  
    -6.0168E-03     2.5646E-02  
         0.5493     7.5579E-02  
    -6.2902E-05         0.3005  
    -5.8956E-03     2.4822E-02  
         0.4895     7.4473E-02  
     6.6547E-05         0.2750  
    -6.0834E-03     2.4174E-02  
         0.4300     7.3272E-02  
    -2.2970E-05         0.2508  
    -5.7720E-03     2.3254E-02  
         0.3733     7.2206E-02  
     2.7543E-04         0.2266  
    -6.3261E-03     2.2085E-02  
         0.3172     6.9475E-02  
     9.5638E-05         0.2043  
    -7.2818E-02    -2.5930E-02  
         0.7998    -7.8511E-02  
     2.3557E-04         0.4860  
    -7.2549E-02    -2.5888E-02  
         0.7363    -7.8821E-02  
     2.6236E-04         0.4596  
    -7.1783E-02    -2.5127E-02  
         0.6734    -7.7291E-02  
     1.5303E-04         0.4311  
    -7.1041E-02    -2.5113E-02  
         0.6111    -7.6448E-02  
     4.1499E-04         0.4051  
    -6.9940E-02    -2.4268E-02  
         0.5497    -7.5342E-02  
     2.4262E-04         0.3772  
    -6.8580E-02    -2.3677E-02  
         0.4895    -7.4187E-02  
     6.3092E-04         0.3520  
    -6.7144E-02    -2.2610E-02  
         0.4306    -7.3097E-02  
     2.9052E-04         0.3249  
    -6.4957E-02    -2.0787E-02  
         0.3734    -7.1396E-02  
     7.6840E-04         0.3007  
    -6.3393E-02    -1.7571E-02  
         0.3178    -6.9048E-02  
    -2.6715E-04         0.2733  
    -6.3261E-03    -2.2085E-02  
         0.3172    -6.9475E-02  
    -9.5638E-05         0.2043  
    -5.7720E-03    -2.3254E-02  
         0.3733    -7.2206E-02  
    -2.7543E-04         0.2266  
    -6.0834E-03    -2.4174E-02  
         0.4300    -7.3272E-02  
     2.2970E-05         0.2508  
    -5.8956E-03    -2.4822E-02  
         0.4895    -7.4473E-02  
    -6.6546E-05         0.2750  
    -6.0168E-03    -2.5646E-02  
         0.5493    -7.5579E-02  
     6.2902E-05         0.3005  
    -5.9601E-03    -2.5819E-02  
         0.6112    -7.6441E-02  
    -4.2624E-05         0.3259  
    -6.0084E-03    -2.6760E-02  
         0.6731    -7.7721E-02  
     4.3097E-05         0.3523  
    -5.9789E-03    -2.6269E-02  
         0.7365    -7.8283E-02  
    -2.7233E-05         0.3784  
    -6.0153E-03    -2.7250E-02  
         0.7995    -7.9622E-02  
     2.5188E-05         0.4052  
        -0.4038    -2.3682E-11  
         0.8634     1.7838E-11  
     1.2170E-11         0.9420  
        -0.4037    -2.7781E-02  
         0.9318    -8.6090E-02  
     1.4446E-05         0.9705  
        -0.4038    -2.3209E-11  
         0.9998     2.4609E-11  
     2.3436E-11          1.000  
        -0.4037     2.7781E-02  
         0.9318     8.6090E-02  
    -1.4446E-05         0.9705  
        -0.3376     2.7540E-02  
          1.000     8.5813E-02  
     3.5621E-06         0.9135  
        -0.2717     2.8687E-02  
         0.9998     8.6683E-02  
     1.7355E-05         0.8283  
        -0.2056     2.7395E-02  
         0.9998     8.4604E-02  
     2.2385E-05         0.7421  
        -0.1396     2.8097E-02  
         0.9997     8.5540E-02  
     4.2113E-05         0.6577  
        -0.1397     2.9132E-02  
         0.8637     8.5711E-02  
     1.0778E-06         0.6001  
        -0.2055     2.8021E-02  
         0.8636     8.4637E-02  
    -2.0236E-05         0.6842  
        -0.2717     2.8487E-02  
         0.8635     8.6660E-02  
    -7.2663E-06         0.7706  
        -0.3376     2.8000E-02  
         0.8636     8.5821E-02  
     7.7498E-06         0.8555  
        -0.1396    -2.8097E-02  
         0.9997    -8.5540E-02  
    -4.2113E-05         0.6577  
        -0.2056    -2.7395E-02  
         0.9998    -8.4604E-02  
    -2.2384E-05         0.7421  
        -0.2717    -2.8687E-02  
         0.9998    -8.6683E-02  
    -1.7355E-05         0.8283  
        -0.3376    -2.7540E-02  
          1.000    -8.5813E-02  
    -3.5621E-06         0.9135  
        -0.3376    -2.8000E-02  
         0.8636    -8.5821E-02  
    -7.7497E-06         0.8555  
        -0.2717    -2.8487E-02  
         0.8635    -8.6660E-02  
     7.2664E-06         0.7706  
        -0.2055    -2.8021E-02  
         0.8636    -8.4637E-02  
     2.0236E-05         0.6842  
        -0.1397    -2.9132E-02  
         0.8637    -8.5711E-02  
    -1.0777E-06         0.6001  
    -5.9614E-03     5.4874E-02  
         0.8632         0.1641  
     5.9812E-05         0.4319  
    -5.9614E-03    -5.4874E-02  
         0.8632        -0.1641  
    -5.9812E-05         0.4319  
    -7.2898E-02     5.4623E-02  
         0.7997         0.1638  
    -4.7512E-04         0.4877  
    -7.2426E-02     5.4080E-02  
         0.7358         0.1609  
    -3.3170E-04         0.4590  
    -7.1823E-02     5.3435E-02  
         0.6733         0.1590  
    -5.4544E-04         0.4319  
    -7.0994E-02     5.2652E-02  
         0.6104         0.1570  
    -5.3157E-04         0.4047  
    -6.9840E-02     5.1472E-02  
         0.5495         0.1546  
    -8.8537E-04         0.3782  
    -6.8741E-02     5.0228E-02  
         0.4884         0.1526  
    -7.5799E-04         0.3517  
    -6.6841E-02     4.8179E-02  
         0.4301         0.1497  
    -1.2749E-03         0.3262  
    -6.5448E-02     4.5630E-02  
         0.3720         0.1471  
    -8.2269E-04         0.3007  
    -6.1741E-02     3.9866E-02  
         0.3173         0.1418  
    -1.3243E-03         0.2762  
     6.0853E-02     5.6478E-02  
         0.7997         0.1632  
     4.0408E-04         0.3235  
     6.0466E-02     5.5902E-02  
         0.7359         0.1613  
     3.5995E-04         0.2981  
     5.9850E-02     5.5635E-02  
         0.6731         0.1595  
     4.8851E-04         0.2724  
     5.8976E-02     5.4813E-02  
         0.6105         0.1575  
     5.7878E-04         0.2478  
     5.7966E-02     5.3808E-02  
         0.5493         0.1553  
     7.7363E-04         0.2228  
     5.6597E-02     5.2716E-02  
         0.4886         0.1534  
     8.8529E-04         0.1991  
     5.4988E-02     5.1433E-02  
         0.4299         0.1508  
     1.2268E-03         0.1756  
     5.3435E-02     5.0784E-02  
         0.3721         0.1481  
     1.4998E-03         0.1538  
     5.1056E-02     5.1624E-02  
         0.3165         0.1434  
     1.6386E-03         0.1325  
     6.0853E-02    -5.6478E-02  
         0.7997        -0.1632  
    -4.0408E-04         0.3235  
     6.0466E-02    -5.5902E-02  
         0.7359        -0.1613  
    -3.5995E-04         0.2981  
     5.9850E-02    -5.5635E-02  
         0.6731        -0.1595  
    -4.8851E-04         0.2724  
     5.8976E-02    -5.4813E-02  
         0.6105        -0.1575  
    -5.7878E-04         0.2478  
     5.7966E-02    -5.3808E-02  
         0.5493        -0.1553  
    -7.7363E-04         0.2228  
     5.6597E-02    -5.2716E-02  
         0.4886        -0.1534  
    -8.8529E-04         0.1991  
     5.4988E-02    -5.1433E-02  
         0.4299        -0.1508  
    -1.2268E-03         0.1756  
     5.3435E-02    -5.0784E-02  
         0.3721        -0.1481  
    -1.4998E-03         0.1538  
     5.1056E-02    -5.1624E-02  
         0.3165        -0.1434  
    -1.6386E-03         0.1325  
    -7.2898E-02    -5.4623E-02  
         0.7997        -0.1638  
     4.7512E-04         0.4877  
    -7.2426E-02    -5.4080E-02  
         0.7358        -0.1609  
     3.3170E-04         0.4590  
    -7.1823E-02    -5.3435E-02  
         0.6733        -0.1590  
     5.4544E-04         0.4319  
    -7.0994E-02    -5.2652E-02  
         0.6104        -0.1570  
     5.3157E-04         0.4047  
    -6.9840E-02    -5.1472E-02  
         0.5495        -0.1546  
     8.8537E-04         0.3782  
    -6.8741E-02    -5.0228E-02  
         0.4884        -0.1526  
     7.5799E-04         0.3517  
    -6.6841E-02    -4.8179E-02  
         0.4301        -0.1497  
     1.2749E-03         0.3262  
    -6.5448E-02    -4.5630E-02  
         0.3720        -0.1471  
     8.2269E-04         0.3007  
    -6.1741E-02    -3.9866E-02  
         0.3173        -0.1418  
     1.3243E-03         0.2762  
    -4.6848E-03     4.2938E-02  
         0.2630         0.1350  
    -6.7159E-04         0.1827  
     4.8439E-02     2.7999E-02  
         0.2648     6.3306E-02  
     9.6520E-04         0.1111  
     4.8456E-02    -1.3909E-12  
         0.2651    -2.8309E-11  
     1.7301E-11         0.1115  
     4.8439E-02    -2.7999E-02  
         0.2648    -6.3306E-02  
    -9.6520E-04         0.1111  
    -4.6848E-03    -4.2938E-02  
         0.2630        -0.1350  
     6.7159E-04         0.1827  
    -3.0356E-03     1.2484E-02  
     9.2657E-02     2.2412E-02  
     7.9891E-04     6.0167E-02  
    -2.9790E-03     1.5770E-02  
         0.1272     3.1881E-02  
    -8.1073E-04     8.5884E-02  
    -4.1242E-03     1.7841E-02  
         0.1691     4.3682E-02  
    -3.8138E-04         0.1198  
    -4.3952E-03     1.7321E-02  
         0.2144     5.3253E-02  
     2.6009E-06         0.1491  
    -5.3119E-02    -2.0962E-02  
         0.2169     4.2149E-02  
    -3.6832E-03         0.2214  
    -4.8630E-02    -2.3013E-02  
         0.1699     4.4748E-02  
    -2.9673E-03         0.1669  
    -4.1753E-02    -2.5266E-02  
         0.1286     2.8221E-02  
    -2.8025E-03         0.1196  
    -3.6910E-02    -2.8054E-02  
     9.6399E-02     3.0301E-02  
    -6.2155E-03     6.7894E-02  
    -3.0356E-03    -1.2484E-02  
     9.2657E-02    -2.2412E-02  
    -7.9891E-04     6.0167E-02  
    -2.9790E-03    -1.5770E-02  
         0.1272    -3.1881E-02  
     8.1073E-04     8.5884E-02  
    -4.1242E-03    -1.7841E-02  
         0.1691    -4.3682E-02  
     3.8138E-04         0.1198  
    -4.3952E-03    -1.7321E-02  
         0.2144    -5.3253E-02  
    -2.6009E-06         0.1491  
     4.4982E-02    -5.9115E-02  
         0.2131        -0.1168  
    -2.5721E-03     8.8872E-02  
     4.0329E-02    -6.1399E-02  
         0.1661    -9.4034E-02  
    -2.9596E-03     7.0986E-02  
     3.6533E-02    -5.7917E-02  
         0.1253    -6.5038E-02  
    -3.1064E-03     5.6623E-02  
     3.0471E-02    -4.8499E-02  
     9.0135E-02    -4.1951E-02  
    -3.2067E-03     4.2663E-02  
     3.0471E-02     4.8499E-02  
     9.0135E-02     4.1951E-02  
     3.2067E-03     4.2663E-02  
     3.6533E-02     5.7917E-02  
         0.1253     6.5038E-02  
     3.1064E-03     5.6623E-02  
     4.0329E-02     6.1399E-02  
         0.1661     9.4034E-02  
     2.9596E-03     7.0986E-02  
     4.4982E-02     5.9115E-02  
         0.2131         0.1168  
     2.5721E-03     8.8872E-02  
    -3.3855E-02     3.9170E-02  
     8.6006E-02     2.9409E-02  
    -6.8595E-03     6.8865E-02  
    -4.2417E-02     3.8791E-02  
         0.1263     6.7643E-02  
    -4.9405E-03         0.1212  
    -4.7892E-02     4.1934E-02  
         0.1661     8.8602E-02  
    -4.6279E-03         0.1667  
    -5.4328E-02     4.9865E-02  
         0.2120         0.1262  
    -4.6452E-03         0.2214  
    -5.4328E-02    -4.9865E-02  
         0.2120        -0.1262  
     4.6452E-03         0.2214  
    -4.7892E-02    -4.1934E-02  
         0.1661    -8.8602E-02  
     4.6279E-03         0.1667  
    -4.2417E-02    -3.8791E-02  
         0.1263    -6.7643E-02  
     4.9405E-03         0.1212  
    -3.3855E-02    -3.9170E-02  
     8.6006E-02    -2.9409E-02  
     6.8595E-03     6.8865E-02  
    -3.6910E-02     2.8054E-02  
     9.6399E-02    -3.0301E-02  
     6.2155E-03     6.7894E-02  
    -4.1753E-02     2.5266E-02  
         0.1286    -2.8221E-02  
     2.8025E-03         0.1196  
    -4.8630E-02     2.3013E-02  
         0.1699    -4.4748E-02  
     2.9673E-03         0.1669  
    -5.3119E-02     2.0962E-02  
         0.2169    -4.2149E-02  
     3.6832E-03         0.2214  
     2.8153E-04     2.1738E-12  
     6.0587E-02    -6.2412E-12  
     7.5612E-13     3.3576E-02  
    -1.8824E-03    -2.4302E-02  
     5.9091E-02    -2.0467E-02  
     1.1308E-03     3.5500E-02  
     2.4973E-02    -2.0157E-02  
     6.2416E-02    -1.3098E-02  
    -1.1581E-03     2.6329E-02  
     2.5207E-02    -4.8325E-12  
     6.2692E-02    -6.4202E-12  
     5.6865E-13     2.6276E-02  
     2.4973E-02     2.0157E-02  
     6.2416E-02     1.3098E-02  
     1.1581E-03     2.6329E-02  
    -1.8824E-03     2.4302E-02  
     5.9091E-02     2.0467E-02  
    -1.1308E-03     3.5500E-02  
    -1.7109E-02     3.3079E-12  
     5.8836E-02    -6.6350E-12  
     2.2103E-13     3.7010E-02  
     2.0370E-02    -2.6060E-02  
     3.7494E-02    -1.3745E-02  
    -2.7893E-03     1.7384E-02  
     1.5572E-02    -2.0125E-02  
     2.1852E-02    -8.5139E-03  
    -3.2687E-03     1.0393E-02  
     1.0418E-02    -1.0975E-02  
     8.5891E-03    -5.3083E-03  
    -3.0492E-03     4.8951E-03  
     6.0271E-03    -7.6196E-03  
     2.3927E-03    -4.1839E-03  
    -2.9284E-03     2.5969E-03  
     6.0271E-03     7.6196E-03  
     2.3927E-03     4.1839E-03  
     2.9284E-03     2.5969E-03  
     1.0418E-02     1.0975E-02  
     8.5891E-03     5.3083E-03  
     3.0492E-03     4.8951E-03  
     1.5572E-02     2.0125E-02  
     2.1852E-02     8.5139E-03  
     3.2687E-03     1.0393E-02  
     2.0370E-02     2.6060E-02  
     3.7494E-02     1.3745E-02  
     2.7893E-03     1.7384E-02  
    -2.2122E-02    -1.2586E-02  
     3.8599E-02    -1.0576E-02  
     2.3976E-03     2.7305E-02  
    -1.5765E-02    -1.4221E-02  
     2.1837E-02    -5.3460E-03  
     2.1993E-03     1.7833E-02  
    -1.0400E-02    -7.8699E-03  
     8.7899E-03    -2.6686E-03  
     3.0218E-03     9.0181E-03  
    -5.8625E-03    -5.9744E-03  
     2.2363E-03     1.0383E-03  
     2.8049E-03     3.8795E-03  
    -5.8625E-03     5.9744E-03  
     2.2363E-03    -1.0383E-03  
    -2.8049E-03     3.8795E-03  
    -1.0400E-02     7.8699E-03  
     8.7899E-03     2.6686E-03  
    -3.0218E-03     9.0181E-03  
    -1.5765E-02     1.4221E-02  
     2.1837E-02     5.3460E-03  
    -2.1993E-03     1.7833E-02  
    -2.2122E-02     1.2586E-02  
     3.8599E-02     1.0576E-02  
    -2.3976E-03     2.7305E-02  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
              0              0  
    -6.0586E-03    -5.3301E-12  
         0.9996     2.0984E-11  
     7.4259E-11         0.4884  
    -5.9355E-03     2.7021E-02  
         0.9315     8.2393E-02  
    -4.2709E-05         0.4602  
    -5.9355E-03    -2.7021E-02  
         0.9315    -8.2393E-02  
     4.2709E-05         0.4602  
    -7.3815E-02    -7.3265E-12  
         0.9317     1.8801E-11  
     5.9935E-11         0.5444  
     6.1657E-02    -1.6928E-12  
         0.9315     1.6597E-11  
     7.7412E-11         0.3761  
    -6.6237E-03    -8.1812E-12  
         0.3183    -2.1624E-11  
     1.5387E-11         0.2049  
    -5.9802E-03    -4.6379E-12  
         0.3734    -1.7431E-11  
     2.0703E-11         0.2259  
    -5.9810E-03    -5.8599E-12  
         0.4305    -1.3760E-11  
     2.5763E-11         0.2512  
    -5.9485E-03    -5.0787E-12  
         0.4896    -9.4498E-12  
     3.1161E-11         0.2745  
    -5.9748E-03    -5.4317E-12  
         0.5497    -6.1156E-12  
     3.6364E-11         0.3008  
    -5.9572E-03    -5.4184E-12  
         0.6112    -2.2613E-12  
     4.1703E-11         0.3255  
    -6.0465E-03    -5.1967E-12  
         0.6733     1.0044E-12  
     4.6996E-11         0.3525  
    -5.9105E-03    -5.5843E-12  
         0.7364     4.6569E-12  
     5.2309E-11         0.3780  
    -6.1083E-03    -4.8437E-12  
         0.7997     8.5122E-12  
     5.7670E-11         0.4056  
    -6.3189E-02    -1.4289E-11  
         0.3192    -2.1360E-11  
     9.7453E-12         0.2728  
    -6.5668E-02    -9.0725E-12  
         0.3730    -1.7523E-11  
     1.2408E-11         0.2999  
    -6.6691E-02    -1.0062E-11  
         0.4314    -1.3488E-11  
     1.8175E-11         0.3251  
    -6.8692E-02    -8.8881E-12  
         0.4893    -9.4237E-12  
     2.2782E-11         0.3515  
    -6.9839E-02    -9.3924E-12  
         0.5503    -6.1793E-12  
     2.8254E-11         0.3776  
    -7.0991E-02    -8.8914E-12  
         0.6110    -2.0666E-12  
     3.3172E-11         0.4045  
    -7.1793E-02    -9.2030E-12  
         0.6738     6.9194E-13  
     3.8584E-11         0.4316  
    -7.2456E-02    -8.6388E-12  
         0.7362     5.1929E-12  
     4.3594E-11         0.4592  
    -7.3044E-02    -8.7903E-12  
         0.8001     7.2502E-12  
     4.8801E-11         0.4857  
        -0.4037    -2.3436E-11  
         0.9318     2.1269E-11  
     1.7808E-11         0.9704  
        -0.1395     2.7664E-02  
         0.9317     8.3615E-02  
     2.2873E-05         0.6285  
        -0.2056     2.8608E-02  
         0.9316     8.6505E-02  
     1.6809E-05         0.7139  
        -0.2715     2.7745E-02  
         0.9318     8.5403E-02  
    -6.4102E-06         0.7989  
        -0.3377     2.8577E-02  
         0.9316     8.6658E-02  
     1.7025E-05         0.8852  
        -0.1395    -2.7664E-02  
         0.9317    -8.3615E-02  
    -2.2873E-05         0.6285  
        -0.2056    -2.8608E-02  
         0.9316    -8.6505E-02  
    -1.6809E-05         0.7139  
        -0.2715    -2.7745E-02  
         0.9318    -8.5403E-02  
     6.4102E-06         0.7989  
        -0.3377    -2.8577E-02  
         0.9316    -8.6658E-02  
    -1.7025E-05         0.8852  
        -0.1398    -1.0429E-11  
         0.8636     1.6430E-11  
     4.5831E-11         0.5997  
        -0.2055    -1.3379E-11  
         0.8636     1.7099E-11  
     3.7416E-11         0.6843  
        -0.2717    -1.7101E-11  
         0.8634     1.7625E-11  
     2.8993E-11         0.7703  
        -0.3376    -1.9999E-11  
         0.8636     1.7786E-11  
     2.0619E-11         0.8558  
        -0.1396    -1.0308E-11  
         0.9997     2.2821E-11  
     5.7131E-11         0.6576  
        -0.2056    -1.4036E-11  
         0.9998     2.3819E-11  
     4.8708E-11         0.7420  
        -0.2717    -1.6645E-11  
         0.9998     2.4397E-11  
     4.0272E-11         0.8283  
        -0.3376    -2.0499E-11  
          1.000     2.4585E-11  
     3.1865E-11         0.9135  
    -6.0145E-03     5.5363E-02  
         0.7995         0.1631  
    -1.0552E-05         0.4053  
    -5.9811E-03     5.5343E-02  
         0.7360         0.1613  
     9.3510E-06         0.3783  
    -6.0077E-03     5.4442E-02  
         0.6728         0.1592  
    -2.6449E-05         0.3526  
    -5.9635E-03     5.3732E-02  
         0.6106         0.1571  
     1.9863E-05         0.3259  
    -5.9974E-03     5.2774E-02  
         0.5489         0.1552  
    -4.4306E-05         0.3010  
    -6.0060E-03     5.1430E-02  
         0.4886         0.1527  
     4.9067E-05         0.2752  
    -5.9694E-03     4.9960E-02  
         0.4294         0.1507  
     1.6353E-05         0.2514  
    -6.1030E-03     4.8001E-02  
         0.3720         0.1473  
     2.6695E-04         0.2270  
    -5.2606E-03     4.6338E-02  
         0.3161         0.1441  
     1.2373E-04         0.2048  
     6.0923E-02     2.7504E-02  
         0.7999     7.9461E-02  
     3.0077E-04         0.3234  
     6.1123E-02    -1.4162E-12  
         0.8000     8.4988E-12  
     6.6540E-11         0.3231  
     6.0923E-02    -2.7504E-02  
         0.7999    -7.9461E-02  
    -3.0077E-04         0.3234  
     6.0459E-02     2.8088E-02  
         0.7362     7.8738E-02  
     1.5418E-04         0.2981  
     6.0362E-02    -1.3940E-12  
         0.7363     4.6180E-12  
     6.0943E-11         0.2982  
     6.0459E-02    -2.8088E-02  
         0.7362    -7.8738E-02  
    -1.5418E-04         0.2981  
     5.9878E-02     2.7127E-02  
         0.6735     7.7436E-02  
     2.7644E-04         0.2722  
     5.9884E-02    -1.8625E-12  
         0.6737     9.6885E-13  
     5.5545E-11         0.2721  
     5.9878E-02    -2.7127E-02  
         0.6735    -7.7436E-02  
    -2.7644E-04         0.2722  
     5.9024E-02     2.7316E-02  
         0.6110     7.6871E-02  
     2.4500E-04         0.2477  
     5.8973E-02    -1.5771E-12  
         0.6111    -2.3900E-12  
     5.0036E-11         0.2477  
     5.9024E-02    -2.7316E-02  
         0.6110    -7.6871E-02  
    -2.4500E-04         0.2477  
     5.8011E-02     2.6486E-02  
         0.5499     7.5568E-02  
     4.2209E-04         0.2225  
     5.7976E-02    -1.5037E-12  
         0.5501    -6.0487E-12  
     4.4720E-11         0.2223  
     5.8011E-02    -2.6486E-02  
         0.5499    -7.5568E-02  
    -4.2209E-04         0.2225  
     5.6647E-02     2.6194E-02  
         0.4893     7.4730E-02  
     3.7884E-04         0.1990  
     5.6642E-02    -1.4152E-12  
         0.4896    -9.6667E-12  
     3.9191E-11         0.1990  
     5.6647E-02    -2.6194E-02  
         0.4893    -7.4730E-02  
    -3.7884E-04         0.1990  
     5.5220E-02     2.5598E-02  
         0.4308     7.3504E-02  
     6.8256E-04         0.1751  
     5.5138E-02    -7.6339E-13  
         0.4309    -1.3688E-11  
     3.3876E-11         0.1749  
     5.5220E-02    -2.5598E-02  
         0.4308    -7.3504E-02  
    -6.8256E-04         0.1751  
     5.3102E-02     2.5575E-02  
         0.3731     7.2124E-02  
     7.7357E-04         0.1540  
     5.2865E-02    -2.3159E-12  
         0.3736    -1.7468E-11  
     2.8082E-11         0.1541  
     5.3102E-02    -2.5575E-02  
         0.3731    -7.2124E-02  
    -7.7357E-04         0.1540  
     5.1197E-02     2.6804E-02  
         0.3182     6.9728E-02  
     9.1144E-04         0.1330  
     5.1049E-02     1.3848E-12  
         0.3187    -2.1143E-11  
     2.2304E-11         0.1333  
