12,2, 3,2,  1.046016826923077e+02
12,3, 3,2, -7.512019230769229e+01
14,1, 3,2,  7.512019230769229e+01
14,2, 3,2, -1.646978365384615e+02
14,3, 3,2,  7.512019230769229e+01
15,1, 3,2,  1.502403846153846e+01
15,2, 3,2,  4.507211538461536e+01
15,3, 3,2,  1.502403846153846e+01
3,3, 3,3,  1.663975961538461e+02
5,1, 3,3,  1.502403846153846e+01
5,2, 3,3,  7.512019230769229e+01
5,3, 3,3, -1.051682692307692e+02
6,1, 3,3,  1.502403846153846e+01
6,2, 3,3, -1.502403846153846e+01
6,3, 3,3, -4.563870192307689e+01
11,1, 3,3, -1.502403846153846e+01
11,2, 3,3,  1.502403846153846e+01
11,3, 3,3,  4.507211538461536e+01
12,1, 3,3, -1.502403846153846e+01
12,2, 3,3, -7.512019230769229e+01
12,3, 3,3,  1.046016826923077e+02
14,1, 3,3, -7.512019230769229e+01
14,2, 3,3,  7.512019230769229e+01
14,3, 3,3, -1.646978365384615e+02
15,1, 3,3, -7.512019230769229e+01
15,2, 3,3, -1.502403846153846e+01
15,3, 3,3, -1.051682692307692e+02
4,1, 4,1,  3.327951923076922e+02
4,2, 4,1,  1.502403846153846e+02
5,1, 4,1,  2.092033653846153e+02
5,2, 4,1, -3.004807692307692e+01
7,1, 4,1,  1.046016826923077e+02
7,2, 4,1,  7.512019230769229e+01
7,3, 4,1, -1.502403846153846e+01
8,1, 4,1,  4.507211538461536e+01
8,2, 4,1, -1.502403846153846e+01
8,3, 4,1, -1.502403846153846e+01
10,1, 4,1, -1.051682692307692e+02
10,2, 4,1,  1.502403846153846e+01
10,3, 4,1,  7.512019230769229e+01
11,1, 4,1, -1.646978365384615e+02
11,2, 4,1, -7.512019230769229e+01
11,3, 4,1,  7.512019230769229e+01
13,1, 4,1, -9.127740384615379e+01
13,2, 4,1,  3.004807692307692e+01
14,1, 4,1, -2.103365384615384e+02
14,2, 4,1, -1.502403846153846e+02
16,1, 4,1, -1.051682692307692e+02
16,2, 4,1,  1.502403846153846e+01
16,3, 4,1, -7.512019230769229e+01
17,1, 4,1, -1.646978365384615e+02
17,2, 4,1, -7.512019230769229e+01
17,3, 4,1, -7.512019230769229e+01
4,2, 4,2,  3.327951923076922e+02
5,1, 4,2,  3.004807692307692e+01
5,2, 4,2, -9.127740384615379e+01
7,1, 4,2,  7.512019230769229e+01
7,2, 4,2,  1.046016826923077e+02
7,3, 4,2, -1.502403846153846e+01
8,1, 4,2,  1.502403846153846e+01
8,2, 4,2, -1.051682692307692e+02
8,3, 4,2, -7.512019230769229e+01
10,1, 4,2, -1.502403846153846e+01
10,2, 4,2,  4.507211538461536e+01
10,3, 4,2,  1.502403846153846e+01
11,1, 4,2, -7.512019230769229e+01
11,2, 4,2, -1.646978365384615e+02
11,3, 4,2,  7.512019230769229e+01
13,1, 4,2, -3.004807692307692e+01
13,2, 4,2,  2.092033653846153e+02
14,1, 4,2, -1.502403846153846e+02
14,2, 4,2, -2.103365384615384e+02
16,1, 4,2, -1.502403846153846e+01
16,2, 4,2,  4.507211538461536e+01
16,3, 4,2, -1.502403846153846e+01
17,1, 4,2, -7.512019230769229e+01
17,2, 4,2, -1.646978365384615e+02
17,3, 4,2, -7.512019230769229e+01
4,3, 4,3,  3.327951923076922e+02
5,3, 4,3,  2.092033653846154e+02
7,1, 4,3,  1.502403846153846e+01
7,2, 4,3,  1.502403846153846e+01
7,3, 4,3, -4.563870192307689e+01
8,1, 4,3,  1.502403846153846e+01
8,2, 4,3, -7.512019230769229e+01
8,3, 4,3, -1.051682692307692e+02
10,1, 4,3,  7.512019230769229e+01
10,2, 4,3, -1.502403846153846e+01
10,3, 4,3, -1.051682692307692e+02
11,1, 4,3,  7.512019230769229e+01
11,2, 4,3,  7.512019230769229e+01
11,3, 4,3, -1.646978365384615e+02
13,3, 4,3,  2.092033653846153e+02
14,3, 4,3,  9.014423076923072e+01
16,1, 4,3, -7.512019230769229e+01
16,2, 4,3,  1.502403846153846e+01
16,3, 4,3, -1.051682692307692e+02
17,1, 4,3, -7.512019230769229e+01
17,2, 4,3, -7.512019230769229e+01
17,3, 4,3, -1.646978365384615e+02
5,1, 5,1,  6.655903846153844e+02
6,1, 5,1,  2.092033653846153e+02
6,2, 5,1, -3.004807692307692e+01
7,1, 5,1,  4.507211538461536e+01
7,2, 5,1,  1.502403846153846e+01
7,3, 5,1, -1.502403846153846e+01
8,1, 5,1,  2.092033653846154e+02
8,3, 5,1, -3.004807692307692e+01
9,1, 5,1,  4.507211538461536e+01
9,2, 5,1, -1.502403846153846e+01
9,3, 5,1, -1.502403846153846e+01
10,1, 5,1, -1.646978365384615e+02
10,2, 5,1,  7.512019230769229e+01
10,3, 5,1,  7.512019230769229e+01
11,1, 5,1, -2.103365384615384e+02
11,3, 5,1,  1.502403846153846e+02
12,1, 5,1, -1.646978365384615e+02
12,2, 5,1, -7.512019230769229e+01
12,3, 5,1,  7.512019230769229e+01
13,1, 5,1, -2.103365384615384e+02
13,2, 5,1,  1.502403846153846e+02
14,1, 5,1, -1.825548076923076e+02
15,1, 5,1, -2.103365384615384e+02
15,2, 5,1, -1.502403846153846e+02
16,1, 5,1, -1.646978365384615e+02
16,2, 5,1,  7.512019230769229e+01
16,3, 5,1, -7.512019230769229e+01
17,1, 5,1, -2.103365384615384e+02
17,3, 5,1, -1.502403846153846e+02
18,1, 5,1, -1.646978365384615e+02
18,2, 5,1, -7.512019230769229e+01
18,3, 5,1, -7.512019230769229e+01
5,2, 5,2,  6.655903846153844e+02
6,1, 5,2,  3.004807692307692e+01
6,2, 5,2, -9.127740384615379e+01
7,1, 5,2, -1.502403846153846e+01
7,2, 5,2, -1.051682692307692e+02
7,3, 5,2,  7.512019230769229e+01
8,2, 5,2,  2.092033653846154e+02
9,1, 5,2,  1.502403846153846e+01
9,2, 5,2, -1.051682692307692e+02
9,3, 5,2, -7.512019230769229e+01
10,1, 5,2,  7.512019230769229e+01
10,2, 5,2, -1.646978365384615e+02
10,3, 5,2, -7.512019230769229e+01
11,2, 5,2,  9.014423076923072e+01
12,1, 5,2, -7.512019230769229e+01
12,2, 5,2, -1.646978365384615e+02
12,3, 5,2,  7.512019230769229e+01
13,1, 5,2,  1.502403846153846e+02
13,2, 5,2, -2.103365384615384e+02
14,2, 5,2,  4.184067307692307e+02
15,1, 5,2, -1.502403846153846e+02
15,2, 5,2, -2.103365384615384e+02
16,1, 5,2,  7.512019230769229e+01
16,2, 5,2, -1.646978365384615e+02
16,3, 5,2,  7.512019230769229e+01
17,2, 5,2,  9.014423076923072e+01
18,1, 5,2, -7.512019230769229e+01
18,2, 5,2, -1.646978365384615e+02
18,3, 5,2, -7.512019230769229e+01
5,3, 5,3,  6.655903846153844e+02
6,3, 5,3,  2.092033653846154e+02
7,1, 5,3,  1.502403846153846e+01
7,2, 5,3,  7.512019230769229e+01
7,3, 5,3, -1.051682692307692e+02
8,1, 5,3,  3.004807692307692e+01
8,3, 5,3, -9.127740384615379e+01
9,1, 5,3,  1.502403846153846e+01
9,2, 5,3, -7.512019230769229e+01
9,3, 5,3, -1.051682692307692e+02
10,1, 5,3,  7.512019230769229e+01
10,2, 5,3, -7.512019230769229e+01
10,3, 5,3, -1.646978365384615e+02
11,1, 5,3,  1.502403846153846e+02
11,3, 5,3, -2.103365384615384e+02
12,1, 5,3,  7.512019230769229e+01
12,2, 5,3,  7.512019230769229e+01
12,3, 5,3, -1.646978365384615e+02
13,3, 5,3,  9.014423076923072e+01
14,3, 5,3,  4.184067307692307e+02
15,3, 5,3,  9.014423076923072e+01
16,1, 5,3, -7.512019230769229e+01
16,2, 5,3,  7.512019230769229e+01
16,3, 5,3, -1.646978365384615e+02
17,1, 5,3, -1.502403846153846e+02
17,3, 5,3, -2.103365384615384e+02
18,1, 5,3, -7.512019230769229e+01
18,2, 5,3, -7.512019230769229e+01
18,3, 5,3, -1.646978365384615e+02
6,1, 6,1,  3.327951923076922e+02
6,2, 6,1, -1.502403846153846e+02
8,1, 6,1,  4.507211538461536e+01
8,2, 6,1,  1.502403846153846e+01
8,3, 6,1, -1.502403846153846e+01
9,1, 6,1,  1.046016826923077e+02
9,2, 6,1, -7.512019230769229e+01
9,3, 6,1, -1.502403846153846e+01
11,1, 6,1, -1.646978365384615e+02
11,2, 6,1,  7.512019230769229e+01
11,3, 6,1,  7.512019230769229e+01
12,1, 6,1, -1.051682692307692e+02
12,2, 6,1, -1.502403846153846e+01
12,3, 6,1,  7.512019230769229e+01
14,1, 6,1, -2.103365384615384e+02
14,2, 6,1,  1.502403846153846e+02
15,1, 6,1, -9.127740384615379e+01
15,2, 6,1, -3.004807692307692e+01
17,1, 6,1, -1.646978365384615e+02
17,2, 6,1,  7.512019230769229e+01
17,3, 6,1, -7.512019230769229e+01
18,1, 6,1, -1.051682692307692e+02
18,2, 6,1, -1.502403846153846e+01
18,3, 6,1, -7.512019230769229e+01
6,2, 6,2,  3.327951923076922e+02
8,1, 6,2, -1.502403846153846e+01
8,2, 6,2, -1.051682692307692e+02
8,3, 6,2,  7.512019230769229e+01
9,1, 6,2, -7.512019230769229e+01
9,2, 6,2,  1.046016826923077e+02
9,3, 6,2,  1.502403846153846e+01
11,1, 6,2,  7.512019230769229e+01
11,2, 6,2, -1.646978365384615e+02
11,3, 6,2, -7.512019230769229e+01
12,1, 6,2,  1.502403846153846e+01
12,2, 6,2,  4.507211538461536e+01
12,3, 6,2, -1.502403846153846e+01
14,1, 6,2,  1.502403846153846e+02
14,2, 6,2, -2.103365384615384e+02
15,1, 6,2,  3.004807692307692e+01
15,2, 6,2,  2.092033653846153e+02
17,1, 6,2,  7.512019230769229e+01
17,2, 6,2, -1.646978365384615e+02
17,3, 6,2,  7.512019230769229e+01
18,1, 6,2,  1.502403846153846e+01
18,2, 6,2,  4.507211538461536e+01
18,3, 6,2,  1.502403846153846e+01
6,3, 6,3,  3.327951923076922e+02
8,1, 6,3,  1.502403846153846e+01
8,2, 6,3,  7.512019230769229e+01
8,3, 6,3, -1.051682692307692e+02
9,1, 6,3,  1.502403846153846e+01
9,2, 6,3, -1.502403846153846e+01
9,3, 6,3, -4.563870192307689e+01
11,1, 6,3,  7.512019230769229e+01
11,2, 6,3, -7.512019230769229e+01
11,3, 6,3, -1.646978365384615e+02
12,1, 6,3,  7.512019230769229e+01
12,2, 6,3,  1.502403846153846e+01
12,3, 6,3, -1.051682692307692e+02
14,3, 6,3,  9.014423076923072e+01
15,3, 6,3,  2.092033653846153e+02
17,1, 6,3, -7.512019230769229e+01
17,2, 6,3,  7.512019230769229e+01
17,3, 6,3, -1.646978365384615e+02
18,1, 6,3, -7.512019230769229e+01
18,2, 6,3, -1.502403846153846e+01
18,3, 6,3, -1.051682692307692e+02
7,1, 7,1,  1.663975961538461e+02
7,2, 7,1,  7.512019230769229e+01
7,3, 7,1, -7.512019230769229e+01
8,1, 7,1,  1.046016826923077e+02
8,2, 7,1, -1.502403846153846e+01
8,3, 7,1, -7.512019230769229e+01
13,1, 7,1, -1.051682692307692e+02
13,2, 7,1,  1.502403846153846e+01
13,3, 7,1,  7.512019230769229e+01
14,1, 7,1, -1.646978365384615e+02
14,2, 7,1, -7.512019230769229e+01
14,3, 7,1,  7.512019230769229e+01
16,1, 7,1, -4.563870192307689e+01
16,2, 7,1,  1.502403846153846e+01
16,3, 7,1, -1.502403846153846e+01
17,1, 7,1, -1.051682692307692e+02
17,2, 7,1, -7.512019230769229e+01
17,3, 7,1, -1.502403846153846e+01
7,2, 7,2,  1.663975961538461e+02
7,3, 7,2, -7.512019230769229e+01
8,1, 7,2,  1.502403846153846e+01
8,2, 7,2, -4.563870192307689e+01
8,3, 7,2, -1.502403846153846e+01
13,1, 7,2, -1.502403846153846e+01
13,2, 7,2,  4.507211538461536e+01
13,3, 7,2,  1.502403846153846e+01
14,1, 7,2, -7.512019230769229e+01
14,2, 7,2, -1.646978365384615e+02
14,3, 7,2,  7.512019230769229e+01
16,1, 7,2, -1.502403846153846e+01
16,2, 7,2,  1.046016826923077e+02
16,3, 7,2, -7.512019230769229e+01
17,1, 7,2, -7.512019230769229e+01
17,2, 7,2, -1.051682692307692e+02
17,3, 7,2, -1.502403846153846e+01
7,3, 7,3,  1.663975961538461e+02
8,1, 7,3, -7.512019230769229e+01
8,2, 7,3,  1.502403846153846e+01
8,3, 7,3,  1.046016826923077e+02
13,1, 7,3,  7.512019230769229e+01
13,2, 7,3, -1.502403846153846e+01
13,3, 7,3, -1.051682692307692e+02
14,1, 7,3,  7.512019230769229e+01
14,2, 7,3,  7.512019230769229e+01
14,3, 7,3, -1.646978365384615e+02
16,1, 7,3,  1.502403846153846e+01
16,2, 7,3, -7.512019230769229e+01
16,3, 7,3,  1.046016826923077e+02
17,1, 7,3,  1.502403846153846e+01
17,2, 7,3,  1.502403846153846e+01
17,3, 7,3,  4.507211538461536e+01
8,1, 8,1,  3.327951923076922e+02
8,3, 8,1, -1.502403846153846e+02
9,1, 8,1,  1.046016826923077e+02
9,2, 8,1, -1.502403846153846e+01
9,3, 8,1, -7.512019230769229e+01
13,1, 8,1, -1.646978365384615e+02
13,2, 8,1,  7.512019230769229e+01
13,3, 8,1,  7.512019230769229e+01
14,1, 8,1, -2.103365384615384e+02
14,3, 8,1,  1.502403846153846e+02
15,1, 8,1, -1.646978365384615e+02
15,2, 8,1, -7.512019230769229e+01
15,3, 8,1,  7.512019230769229e+01
16,1, 8,1, -1.051682692307692e+02
16,2, 8,1,  7.512019230769229e+01
16,3, 8,1, -1.502403846153846e+01
17,1, 8,1, -9.127740384615379e+01
17,3, 8,1, -3.004807692307692e+01
18,1, 8,1, -1.051682692307692e+02
18,2, 8,1, -7.512019230769229e+01
18,3, 8,1, -1.502403846153846e+01
8,2, 8,2,  3.327951923076922e+02
9,1, 8,2,  1.502403846153846e+01
9,2, 8,2, -4.563870192307689e+01
9,3, 8,2, -1.502403846153846e+01
13,1, 8,2,  7.512019230769229e+01
13,2, 8,2, -1.646978365384615e+02
13,3, 8,2, -7.512019230769229e+01
14,2, 8,2,  9.014423076923072e+01
15,1, 8,2, -7.512019230769229e+01
15,2, 8,2, -1.646978365384615e+02
15,3, 8,2,  7.512019230769229e+01
16,1, 8,2,  7.512019230769229e+01
16,2, 8,2, -1.051682692307692e+02
16,3, 8,2,  1.502403846153846e+01
17,2, 8,2,  2.092033653846153e+02
18,1, 8,2, -7.512019230769229e+01
18,2, 8,2, -1.051682692307692e+02
18,3, 8,2, -1.502403846153846e+01
8,3, 8,3,  3.327951923076922e+02
9,1, 8,3, -7.512019230769229e+01
9,2, 8,3,  1.502403846153846e+01
9,3, 8,3,  1.046016826923077e+02
13,1, 8,3,  7.512019230769229e+01
13,2, 8,3, -7.512019230769229e+01
13,3, 8,3, -1.646978365384615e+02
14,1, 8,3,  1.502403846153846e+02
14,3, 8,3, -2.103365384615384e+02
15,1, 8,3,  7.512019230769229e+01
15,2, 8,3,  7.512019230769229e+01
15,3, 8,3, -1.646978365384615e+02
16,1, 8,3,  1.502403846153846e+01
16,2, 8,3, -1.502403846153846e+01
16,3, 8,3,  4.507211538461536e+01
17,1, 8,3,  3.004807692307692e+01
17,3, 8,3,  2.092033653846153e+02
18,1, 8,3,  1.502403846153846e+01
18,2, 8,3,  1.502403846153846e+01
18,3, 8,3,  4.507211538461536e+01
9,1, 9,1,  1.663975961538461e+02
9,2, 9,1, -7.512019230769229e+01
9,3, 9,1, -7.512019230769229e+01
14,1, 9,1, -1.646978365384615e+02
14,2, 9,1,  7.512019230769229e+01
14,3, 9,1,  7.512019230769229e+01
15,1, 9,1, -1.051682692307692e+02
15,2, 9,1, -1.502403846153846e+01
15,3, 9,1,  7.512019230769229e+01
17,1, 9,1, -1.051682692307692e+02
17,2, 9,1,  7.512019230769229e+01
17,3, 9,1, -1.502403846153846e+01
18,1, 9,1, -4.563870192307689e+01
18,2, 9,1, -1.502403846153846e+01
18,3, 9,1, -1.502403846153846e+01
9,2, 9,2,  1.663975961538461e+02
9,3, 9,2,  7.512019230769229e+01
14,1, 9,2,  7.512019230769229e+01
14,2, 9,2, -1.646978365384615e+02
14,3, 9,2, -7.512019230769229e+01
15,1, 9,2,  1.502403846153846e+01
15,2, 9,2,  4.507211538461536e+01
15,3, 9,2, -1.502403846153846e+01
17,1, 9,2,  7.512019230769229e+01
17,2, 9,2, -1.051682692307692e+02
17,3, 9,2,  1.502403846153846e+01
18,1, 9,2,  1.502403846153846e+01
18,2, 9,2,  1.046016826923077e+02
18,3, 9,2,  7.512019230769229e+01
9,3, 9,3,  1.663975961538461e+02
14,1, 9,3,  7.512019230769229e+01
14,2, 9,3, -7.512019230769229e+01
14,3, 9,3, -1.646978365384615e+02
15,1, 9,3,  7.512019230769229e+01
15,2, 9,3,  1.502403846153846e+01
15,3, 9,3, -1.051682692307692e+02
17,1, 9,3,  1.502403846153846e+01
17,2, 9,3, -1.502403846153846e+01
17,3, 9,3,  4.507211538461536e+01
18,1, 9,3,  1.502403846153846e+01
18,2, 9,3,  7.512019230769229e+01
18,3, 9,3,  1.046016826923077e+02
10,1, 10,1,  3.327951923076922e+02
11,1, 10,1,  2.092033653846153e+02
13,1, 10,1,  2.092033653846154e+02
14,1, 10,1,  9.014423076923072e+01
19,1, 10,1, -4.563870192307689e+01
19,2, 10,1,  1.502403846153846e+01
19,3, 10,1,  1.502403846153846e+01
20,1, 10,1, -1.051682692307692e+02
20,2, 10,1, -7.512019230769229e+01
20,3, 10,1,  1.502403846153846e+01
22,1, 10,1, -1.051682692307692e+02
22,2, 10,1,  1.502403846153846e+01
22,3, 10,1, -7.512019230769229e+01
23,1, 10,1, -1.646978365384615e+02
23,2, 10,1, -7.512019230769229e+01
23,3, 10,1, -7.512019230769229e+01
10,2, 10,2,  3.327951923076922e+02
10,3, 10,2,  1.502403846153846e+02
11,2, 10,2, -9.127740384615379e+01
11,3, 10,2,  3.004807692307692e+01
13,2, 10,2,  2.092033653846154e+02
13,3, 10,2, -3.004807692307692e+01
14,2, 10,2, -2.103365384615384e+02
14,3, 10,2, -1.502403846153846e+02
19,1, 10,2, -1.502403846153846e+01
19,2, 10,2,  1.046016826923077e+02
19,3, 10,2,  7.512019230769229e+01
20,1, 10,2, -7.512019230769229e+01
20,2, 10,2, -1.051682692307692e+02
20,3, 10,2,  1.502403846153846e+01
22,1, 10,2, -1.502403846153846e+01
22,2, 10,2,  4.507211538461536e+01
22,3, 10,2, -1.502403846153846e+01
23,1, 10,2, -7.512019230769229e+01
23,2, 10,2, -1.646978365384615e+02
23,3, 10,2, -7.512019230769229e+01
10,3, 10,3,  3.327951923076922e+02
11,2, 10,3, -3.004807692307692e+01
11,3, 10,3,  2.092033653846154e+02
13,2, 10,3,  3.004807692307692e+01
13,3, 10,3, -9.127740384615379e+01
14,2, 10,3, -1.502403846153846e+02
14,3, 10,3, -2.103365384615384e+02
19,1, 10,3, -1.502403846153846e+01
19,2, 10,3,  7.512019230769229e+01
19,3, 10,3,  1.046016826923077e+02
20,1, 10,3, -1.502403846153846e+01
20,2, 10,3, -1.502403846153846e+01
20,3, 10,3,  4.507211538461536e+01
22,1, 10,3, -7.512019230769229e+01
22,2, 10,3,  1.502403846153846e+01
22,3, 10,3, -1.051682692307692e+02
23,1, 10,3, -7.512019230769229e+01
23,2, 10,3, -7.512019230769229e+01
23,3, 10,3, -1.646978365384615e+02
11,1, 11,1,  6.655903846153844e+02
12,1, 11,1,  2.092033653846153e+02
13,1, 11,1,  9.014423076923072e+01
14,1, 11,1,  4.184067307692307e+02
15,1, 11,1,  9.014423076923072e+01
19,1, 11,1, -1.051682692307692e+02
19,2, 11,1,  7.512019230769229e+01
19,3, 11,1,  1.502403846153846e+01
20,1, 11,1, -9.127740384615379e+01
20,3, 11,1,  3.004807692307692e+01
21,1, 11,1, -1.051682692307692e+02
21,2, 11,1, -7.512019230769229e+01
21,3, 11,1,  1.502403846153846e+01
22,1, 11,1, -1.646978365384615e+02
22,2, 11,1,  7.512019230769229e+01
22,3, 11,1, -7.512019230769229e+01
23,1, 11,1, -2.103365384615384e+02
