      1,  0.300000012, -0.00400000019, -0.00400000019
      2,  0.300000012,           0., -0.00400000019
      3,  0.300000012, 0.00400000019, -0.00400000019
      4,  0.300000012, -0.00400000019,           0.
      5,  0.300000012,           0.,           0.
      6,  0.300000012, 0.00400000019,           0.
      7,  0.300000012, -0.00400000019, 0.00400000019
      8,  0.300000012,           0., 0.00400000019
      9,  0.300000012, 0.00400000019, 0.00400000019
     10,  0.294999987, -0.00400000019, -0.00400000019
     11,  0.294999987,           0., -0.00400000019
     12,  0.294999987, 0.00400000019, -0.00400000019
     13,  0.294999987, -0.00400000019,           0.
     14,  0.294999987,           0.,           0.
     15,  0.294999987, 0.00400000019,           0.
     16,  0.294999987, -0.00400000019, 0.00400000019
     17,  0.294999987,           0., 0.00400000019
     18,  0.294999987, 0.00400000019, 0.00400000019
     19,  0.289999992, -0.00400000019, -0.00400000019
     20,  0.289999992,           0., -0.00400000019
     21,  0.289999992, 0.00400000019, -0.00400000019
     22,  0.289999992, -0.00400000019,           0.
     23,  0.289999992,           0.,           0.
     24,  0.289999992, 0.00400000019,           0.
     25,  0.289999992, -0.00400000019, 0.00400000019
     26,  0.289999992,           0., 0.00400000019
     27,  0.289999992, 0.00400000019, 0.00400000019
     28,  0.284999996, -0.00400000019, -0.00400000019
     29,  0.284999996,           0., -0.00400000019
     30,  0.284999996, 0.00400000019, -0.00400000019
     31,  0.284999996, -0.00400000019,           0.
     32,  0.284999996,           0.,           0.
     33,  0.284999996, 0.00400000019,           0.
     34,  0.284999996, -0.00400000019, 0.00400000019
     35,  0.284999996,           0., 0.00400000019
     36,  0.284999996, 0.00400000019, 0.00400000019
     37,  0.280000001, -0.00400000019, -0.00400000019
     38,  0.280000001,           0., -0.00400000019
     39,  0.280000001, 0.00400000019, -0.00400000019
     40,  0.280000001, -0.00400000019,           0.
     41,  0.280000001,           0.,           0.
     42,  0.280000001, 0.00400000019,           0.
     43,  0.280000001, -0.00400000019, 0.00400000019
     44,  0.280000001,           0., 0.00400000019
