            90.25               5.            20.
             85.5               5.            20.
            80.75               5.            20.
              76.               5.            20.
            71.25               5.            20.
             66.5               5.            20.
            61.75               5.            20.
              57.               5.            20.
            52.25               5.            20.
       42.6300011               5.            10.
       37.7599983               5.            10.
       32.8899994               5.            10.
       28.0200005               5.            10.
       42.6300011               0.     5.13000011
       42.6300011               0.            10.
       42.6300011               0.     14.8699999
       37.7599983               0.     5.13000011
       37.7599983               0.            10.
       37.7599983               0.     14.8699999
       32.8899994               0.     5.13000011
       32.8899994               0.            10.
       32.8899994               0.     14.8699999
       28.0200005               0.     5.13000011
       28.0200005               0.            10.
       28.0200005               0.     14.8699999
       42.6300011               5.             0.
       37.7599983               5.             0.
       32.8899994               5.             0.
       28.0200005               5.             0.
       42.6300011               5.            20.
       37.7599983               5.            20.
       32.8899994               5.            20.
       28.0200005               5.            20.
  -3.81469732e-07               5.     14.8699999
  -3.81469732e-07               5.     5.13000011
  -3.81469732e-07               5.            10.
       18.5200005               0.     5.13000011
       18.5200005               0.            10.
       18.5200005               0.     14.8699999
       13.8899994               0.     5.13000011
       13.8899994               0.            10.
       13.8899994               0.     14.8699999
       9.25999928               0.     5.13000011
       9.25999928               0.            10.
       9.25999928               0.     14.8699999
       4.62999964               0.     5.13000011
       4.62999964               0.            10.
       4.62999964               0.     14.8699999
       18.5200005               5.            20.
       13.8899994               5.            20.
       9.25999928               5.            20.
       4.62999964               5.            20.
       18.5200005               5.             0.
       13.8899994               5.             0.
       9.25999928               5.             0.
       4.62999964               5.             0.
       18.5200005              10.     14.8699999
       18.5200005              10.            10.
       18.5200005              10.     5.13000011
       13.8899994              10.     14.8699999
       13.8899994              10.            10.
       13.8899994              10.     5.13000011
       9.25999928              10.     14.8699999
       9.25999928              10.            10.
       9.25999928              10.     5.13000011
       4.62999964              10.     14.8699999
       4.62999964              10.            10.
       4.62999964              10.     5.13000011
             100.               5.            10.
             100.       14.8439999            10.
             100.       19.6879997            10.
             100.       24.5319996            10.
             100.       29.3759995            10.
       18.5200005               5.     14.8699999
       18.5200005               5.     5.13000011
       18.5200005               5.            10.
       13.8899994               5.     14.8699999
       13.8899994               5.     5.13000011
       13.8899994               5.            10.
       9.25999928               5.     14.8699999
       9.25999928               5.     5.13000011
       9.25999928               5.            10.
       4.62999964               5.     14.8699999
       4.62999964               5.     5.13000011
       4.62999964               5.            10.
